...1,S_ID,session,Run,block,trial,StimType,OrderCond,Name,NameFreq,RespOrder,NameFoil1,NameFoil2,NameDistractor1,NameDistractor2,DistractorNameFreq1,DistractorNameFreq2,Accuracy,Foil,Distractor,RT,RTonset,rpress,lpress,Confidence,ConfidenceRT,rConf
11991,16,2,1,6,7,0,6,SALMA,77,14,TIFFANY,KEZIA,BRIDIE,VALERIE,76,14,1,NA,NA,4.86147609999171,0.620168900000863,2,0,2,0.531820500007598,2
11992,16,2,1,6,8,0,8,TIFFANY,346,7,DAYNA,SALMA,MAISIE,MOLLY,335,2026,0,1,0,5.77644880002481,0.365064200013876,0,1,2,0.67442920000758,2
11993,16,2,1,6,9,0,2,KEZIA,42,1,TASMIN,SHELBY,SHANA,JOSIE,42,197,0,1,0,5.68290070001967,2.18914329999825,3,0,1,1.18634070002008,1
11994,16,2,1,6,10,0,1,KEITH,57,6,DWAYNE,JORGE,MONTEL,GRAHAM,57,70,1,NA,NA,5.47731959997327,1.0580436999735,2,0,3,0.504956799995853,3
11995,16,2,1,6,11,0,8,HOLLY,2498,15,SHELBY,CODIE,OLIVIA,BRIANNA,2456,31,0,1,0,5.02842550000059,1.64594909999869,3,0,1,1.82870950002689,1
11996,16,2,1,6,12,0,5,"NABIL",18,16,EUGENE,KEITH,ORLANDO,LACHLAN,18,13,1,NA,NA,2.22681589997956,0.453936999983853,1,0,4,1.04168729999219,4
11997,16,2,1,6,13,0,6,TASMIN,57,2,SALMA,PARIS,ALEXIS,COLLEEN,56,30,1,NA,NA,7.32815680000931,3.1475317000004,2,2,1,0.548787700012326,1
11998,16,2,1,6,14,0,4,CODIE,61,13,HOLLY,TASMIN,CARMEN,JODIE,60,1354,1,NA,NA,2.55189000000246,0.424025199987227,1,0,2,0.89856719999807,2
11999,16,2,1,6,15,0,3,EUGENE,19,3,JORGE,GREGORY,SILAS,TERRELL,19,16,1,NA,NA,1.91473289998248,0.271049700008007,1,0,4,0.632364400022198,4
12000,16,2,1,6,16,0,7,DWAYNE,29,12,"NABIL",CONNOR,GARRY,CARTER,29,20,1,NA,NA,5.59767400001874,0.0443182000017259,0,0,3,0.554978900006972,3
12001,16,2,1,7,1,0,6,LINDSEY,80,14,JULIA,SHANNON,"NATALIA",LEONI,79,29,1,NA,NA,4.65297460000147,0.0281098000123166,0,0,4,0.724620799999684,4
12002,16,2,1,7,2,0,7,GIDEON,25,12,DENNIS,ANISH,JORDI,ELLIS,25,443,1,NA,NA,3.16156369997771,1.37254550002399,1,0,4,0.906105600006413,4
12003,16,2,1,7,3,0,1,ANISH,28,9,DALTON,DENNIS,FABIO,DARNELL,28,29,1,NA,NA,2.40166790000512,0.331575399992289,0,1,4,0.633265999989817,4
12004,16,2,1,7,4,0,6,JULIA,184,6,KELSIE,KRISTEN,ALISON,CARYS,181,217,1,NA,NA,6.29671619998408,1.84767620000639,2,3,3,0.807159000018146,3
12005,16,2,1,7,5,0,4,KELSIE,66,4,KRISTEN,HEATHER,KARINA,NICOLE,65,1679,1,NA,NA,7.15887509999448,2.70462569998926,1,0,1,0.271147000021301,1
12006,16,2,1,7,6,0,5,DALTON,32,8,GIDEON,LOUIS,IDRIS,FARRELL,32,13,1,NA,NA,3.22941790000186,0.648288900003536,3,0,4,0.789891099993838,4
12007,16,2,1,7,7,0,8,TAYLER,41,1,CORAL,CAITLIN,CHANTE,ALANA,40,170,1,NA,NA,5.82949220002047,0.538351600000169,1,0,2,1.56390770000871,2
12008,16,2,1,7,8,0,2,KRISTEN,40,2,CAITLIN,LINDSEY,LEANNA,SAIMA,40,71,0,1,0,4.14328250000835,0.606789199984632,1,0,3,0.544753800000763,3
12009,16,2,1,7,9,0,3,DENNIS,54,11,LOUIS,GIDEON,HAROLD,GERALD,54,23,1,NA,NA,2.5138552999997,0.30225999999675,0,1,4,0.838507600012235,4
12010,16,2,1,7,10,0,4,CAITLIN,906,16,LINDSEY,SIOBHAN,ROSIE,LARISSA,879,51,0,0,1,6.21849509997992,0.0541687000077218,0,0,3,1.00422450000769,3
12011,16,2,1,7,11,0,8,HEATHER,713,7,SIOBHAN,CORAL,ROBYN,ALEXIS,683,56,1,NA,NA,5.25249959999928,1.05190839999705,1,0,2,1.31970340001862,2
12012,16,2,1,7,12,0,8,SHANNON,4649,10,TAYLER,REANNE,KATIE,MARINA,4337,56,1,NA,NA,4.54139430000214,1.03866339998785,3,0,2,0.82477619999554,2
12013,16,2,1,7,13,0,6,REANNE,56,15,SHANNON,KELSIE,NISHA,RHIANNA,55,276,0,0,1,5.46591600001557,0.414368800004013,0,1,3,0.932363600004464,3
12014,16,2,1,7,14,0,8,SIOBHAN,332,13,REANNE,TAYLER,AISHA,SCARLET,328,45,1,NA,NA,2.12023860000772,0.71805399999721,1,0,4,0.810754300007829,4
12015,16,2,1,7,15,0,2,CORAL,128,5,HEATHER,JULIA,KAYLEY,SHAUNA,127,316,1,NA,NA,2.90245029999642,0.771578899992164,3,0,4,0.608480499999132,4
12016,16,2,1,7,16,0,1,LOUIS,1100,3,ANISH,DALTON,RICHARD,VICTOR,1089,51,1,NA,NA,4.41263239999535,1.64948200000799,4,0,4,1.53489369997988,4
12017,16,2,1,8,1,0,2,SERENA,139,13,CHANTEL,CLARICE,LAYLA,MIRIAM,138,161,1,NA,NA,6.02246530001867,0.880006899998989,3,0,3,0.786160600022413,3
12018,16,2,1,8,2,0,2,ALIYA,56,10,FRANCES,CHANTEL,BRIDGET,LAYLA,56,138,0,1,0,3.87807060001069,0.0267837999854237,0,0,2,0.822640400001546,2
12019,16,2,1,8,3,0,4,FARAH,68,12,ALIYA,SHONA,RENEE,LOWRI,67,91,1,NA,NA,4.08926800001063,0.0338438999897335,0,0,1,0.564308300003177,1
12020,16,2,1,8,4,0,1,DARIUS,59,11,BRETT,SHAYNE,TERENCE,STANLEY,58,108,1,NA,NA,3.9814927999978,0.458024100022158,0,1,4,0.600722900009714,4
12021,16,2,1,8,5,0,7,BRETT,214,5,BRUCE,ARRON,AHMED,DARYL,206,111,1,NA,NA,2.35602999999537,0.220465199992759,1,0,3,0.798334799997974,3
12022,16,2,1,8,6,0,6,CLARICE,32,6,CLAIRE,FARAH,JUDITH,BRONWYN,32,73,1,NA,NA,3.83943089999957,0.307596300001023,0,1,2,0.564325499988627,2
12023,16,2,1,8,7,0,7,MARCUS,674,14,DARIUS,BRUCE,SIMON,SCOTT,656,1632,0,0,1,5.9404355000006,0.203604999987874,0,1,1,0.541058200004045,1
12024,16,2,1,8,8,0,4,CLAIRE,564,1,FARAH,SERENA,IMOGEN,TIERNEY,555,19,1,NA,NA,4.69963069999358,0.632201400003396,2,0,1,0.806538400007412,1
12025,16,2,1,8,9,0,8,FRANCES,274,15,SHONA,CLAIRE,LORNA,GRACE,274,1421,0,0,1,6.50497009998071,2.49844359999406,2,4,3,0.551086699997541,3
12026,16,2,1,8,10,0,1,SHAYNE,18,9,ARRON,DAVID,ZAHID,STEPHEN,18,1122,1,NA,NA,6.32538360002218,0.294779299991205,0,1,3,0.976066400005948,3
12027,16,2,1,8,11,0,6,MADISON,169,16,CLARICE,ALIYA,TANYA,PAMELA,169,24,0,1,0,7.48886769998353,1.58835700000054,3,0,2,0.784971400018549,2
12028,16,2,1,8,12,0,5,ARRON,253,3,DAVID,BRETT,KEVIN,JORDI,250,25,0,0,1,5.65076970000518,0.0402917999890633,0,0,1,0.875835999991978,1
12029,16,2,1,8,13,0,8,CHANTEL,74,7,SERENA,MADISON,BRONWYN,ELINOR,73,136,1,NA,NA,2.36584990000119,0.287187600013567,1,0,4,0.688246499979869,4
12030,16,2,1,8,14,0,8,SHONA,165,2,MADISON,FRANCES,MIRIAM,ROBERTA,161,48,1,NA,NA,3.83331929999986,0.34345710001071,0,1,4,0.598841800005175,4
12031,16,2,1,8,15,0,3,BRUCE,39,4,MARCUS,DARIUS,BRYAN,BROOK,39,16,1,NA,NA,2.63401749997865,0.72027170000365,3,0,4,0.659308900008909,4
12032,16,2,1,8,16,0,5,DAVID,2517,8,SHAYNE,MARCUS,AARON,GAVIN,2511,176,0,0,1,5.76065389998257,2.49005410002428,2,0,4,0.95404359998065,4
12033,16,2,1,9,1,0,7,ASHER,37,6,JAYDEN,SHAUN,AYRTON,MALIK,37,44,NA,NA,NA,NA,NA,2,0,1,1.52676029998111,1
12034,16,2,1,9,2,0,1,DYLAN,1186,2,EDWARD,ASHER,HENRY,DENZEL,1135,18,0,1,0,3.75231880001957,1.0187353999936,2,0,3,0.918683500000043,3
12035,16,2,1,9,3,0,7,OLIVER,3655,3,CALVIN,JAYDEN,LEWIS,DEXTER,3569,51,0,0,1,6.49404780002078,0.0529226000071503,0,0,3,1.09889819999808,3
12036,16,2,1,9,4,0,4,DEBBIE,43,7,ALICIA,MONIQUE,HONOR,RABIA,43,37,1,NA,NA,3.61721060000127,1.04310099998838,2,0,2,2.01079569998547,2
12037,16,2,1,9,5,0,1,EDWARD,1658,8,CLARK,CALVIN,SCOTT,KAYNE,1632,31,0,0,1,4.37612469997839,0.502479199989466,2,0,2,1.21998850000091,2
12038,16,2,1,9,6,0,2,TABITHA,132,9,ELLEN,DEBBIE,KIRAN,TESSA,130,78,1,NA,NA,1.63199580000946,0.196324199991068,1,0,4,0.72194170000148,4
12039,16,2,1,9,7,0,7,SHAUN,773,5,ASHER,DYLAN,CURTIS,SONNY,757,127,1,NA,NA,5.77068950000103,0.323236299998825,1,0,3,0.542285900010029,3
12040,16,2,1,9,8,0,1,JAYDEN,75,1,ROMAN,EDWARD,ASHTON,JOSHUA,74,7887,1,NA,NA,3.43621200000052,0.431845599989174,1,0,2,0.661196800007019,2
12041,16,2,1,9,9,0,6,ELLEN,929,10,MONIQUE,EILISH,PHOEBE,SHARON,910,46,1,NA,NA,2.37993350002216,0.244685899990145,0,1,4,0.468323599983705,4
12042,16,2,1,9,10,0,5,ROMAN,27,11,SHAUN,CLARK,BRYCE,KENNETH,26,69,0,1,0,6.12362500000745,0.451443600002676,2,0,3,0.467099699977553,3
12043,16,2,1,9,11,0,8,MONIQUE,123,16,EILISH,ALICIA,DEBORAH,NISHA,118,55,1,NA,NA,2.77350589999696,0.182461999997031,0,1,3,0.654646999988472,3
12044,16,2,1,9,12,0,4,ALICIA,504,13,DEBBIE,KIERA,WILLOW,LOREN,1536,102,1,NA,NA,3.60019009999814,0.41229989999556,2,0,4,0.501663199975155,4
12045,16,2,1,9,13,0,6,KIERA,221,15,TABITHA,ELLEN,CARYS,KATIE,217,4337,1,NA,NA,2.84675090000383,0.295978500013007,1,0,3,0.476965799985919,3
12046,16,2,1,9,14,0,2,EILISH,56,4,KIERA,TABITHA,MARINA,LOTTIE,56,34,1,NA,NA,1.86072919997969,0.0343712000176311,0,0,4,0.898002300004009,4
12047,16,2,1,9,15,0,3,CALVIN,147,14,OLIVER,ROMAN,BILAL,RUBEN,144,49,1,NA,NA,2.81613399999333,0.935626699996646,0,1,4,0.726740400015842,4
12048,16,2,1,9,16,0,7,CLARK,26,12,DYLAN,OLIVER,MACAULY,TIMOTHY,26,691,0,1,0,3.57789909999701,1.08235829998739,1,0,1,1.37362050000229,1
12049,16,2,1,10,1,0,2,SABINA,39,14,POPPY,LILLIAN,SHANI,DANIELA,39,43,0,0,1,3.58698520000326,0.615787400020054,3,0,2,0.661049599992111,2
12050,16,2,1,10,2,0,6,LILLIAN,47,3,MARISSA,SABRINA,FARHANA,"NAZIA",46,38,0,1,0,6.55821149999974,0.65322350000497,1,0,2,0.491785399994114,2
12051,16,2,1,10,3,0,4,MARISSA,48,16,HELEN,LYDIA,ROBERTA,COLETTE,48,58,0,1,0,4.07356749998871,1.13279079998028,3,0,3,0.760679400002118,3
12052,16,2,1,10,4,0,3,ROWAN,172,12,EDMUND,SIMEON,ARCHIE,AUSTEN,169,19,0,0,1,2.9447050000017,1.08296559998416,0,1,2,1.05098699999508,2
12053,16,2,1,10,5,0,6,SABRINA,272,8,LYDIA,ROXANNE,BROOKE,ANISHA,269,111,1,NA,NA,1.28707320001558,0.0268536000221502,0,0,4,0.695065299980342,4
12054,16,2,1,10,6,0,7,ROHAN,70,1,STEVEN,ALFIE,KENNETH,ERNEST,69,9,1,NA,NA,3.17172859999118,0.534542599983979,2,0,4,0.612712500005728,4
12055,16,2,1,10,7,0,5,CALEB,177,5,ALFIE,EDMUND,GAVIN,FAISAL,176,68,1,NA,NA,1.25881650001975,0.0257949999941047,0,0,4,0.548850499995751,4
12056,16,2,1,10,8,0,1,STEVEN,877,11,CALEB,ROHAN,SHANE,RICHARD,846,1089,0,0,1,4.78958240000065,0.628452900011325,3,0,2,0.452929899998708,2
12057,16,2,1,10,9,0,2,LYDIA,1009,2,SABINA,MARISSA,AMELIA,CAROL,929,28,0,1,0,3.02404919997207,0.279981499974383,1,0,2,0.763038799981587,2
12058,16,2,1,10,10,0,1,EDMUND,64,9,WAYNE,CALEB,JACKSON,UMAIR,64,28,1,NA,NA,2.18758779999916,0.160230100009358,0,1,4,0.624223599996185,4
12059,16,2,1,10,11,0,4,ROXANNE,125,7,SABRINA,SABINA,SONIA,KIRSTEN,125,225,1,NA,NA,1.45977539999876,0.0257323999830987,0,0,3,1.32390860002488,3
12060,16,2,1,10,12,0,1,WAYNE,84,13,SIMEON,ROWAN,JIMMY,ALLEN,80,10,0,1,0,2.23918629999389,0.0272474000230432,0,0,3,0.728633099992294,3
12061,16,2,1,10,13,0,5,SIMEON,67,6,ROWAN,STEVEN,RONNIE,JOSEPH,66,6193,0,0,1,3.84122709999792,0.268345299991779,0,1,1,0.804707800009055,1
12062,16,2,1,10,14,0,2,HELEN,435,15,LILLIAN,POPPY,TAMARA,RENEE,397,67,1,NA,NA,3.13191719999304,0.503650600003311,0,1,3,0.634134299994912,3
12063,16,2,1,10,15,0,8,POPPY,537,4,ROXANNE,HELEN,ISOBEL,SHANI,522,39,1,NA,NA,2.29233699999168,0.29040550001082,0,1,3,0.517682500008959,3
12064,16,2,1,10,16,0,7,ALFIE,372,10,ROHAN,WAYNE,TAYLOR,DECLAN,354,680,1,NA,NA,2.4735146999883,0.167911500000628,0,1,4,0.616940900014015,4
12065,16,2,1,11,1,0,2,RHIAN,192,8,FREYA,MONICA,LIBBY,KELLY,191,789,1,NA,NA,1.46403890001238,0.251767200010363,0,1,4,0.597362999978941,4
12066,16,2,1,11,2,0,7,RAPHAEL,47,16,LAMAR,CONNER,VISHAL,TARIQ,47,36,1,NA,NA,5.56836530001601,0.324210799997672,0,1,3,1.21986930002458,3
12067,16,2,1,11,3,0,6,FREYA,394,1,ANITA,CORINNE,ANNIE,PEARL,389,27,1,NA,NA,4.46321099999477,0.395715999999084,1,0,3,1.00843859999441,3
12068,16,2,1,11,4,0,3,CONNER,229,14,FINLEY,SAMIR,MILES,MCAULEY,223,18,1,NA,NA,1.61413820000598,0.0346987000084482,0,0,4,0.735613799974089,4
12069,16,2,1,11,5,0,3,REGAN,136,9,SAMIR,CAMERON,WARREN,FRANK,136,86,1,NA,NA,3.54656539999996,0.845777799986536,2,0,3,0.646731500019087,3
12070,16,2,1,11,6,0,3,SAMIR,50,7,RAPHAEL,EMERSON,RUBEN,MORGAN,49,294,1,NA,NA,3.27947000000859,0.434363200009102,2,0,4,0.733714200003305,4
12071,16,2,1,11,7,0,4,ANITA,71,6,MONICA,RHIAN,AOIFE,MAXINE,71,62,0,1,0,6.45094910002081,1.61822130001383,0,1,2,1.38269779999973,2
12072,16,2,1,11,8,0,2,MONICA,93,12,CORINNE,MARTHA,CERYS,LYNDSEY,92,50,0,0,1,4.8005232999858,0.57494650001172,0,1,1,0.810535299999174,1
12073,16,2,1,11,9,0,3,CAMERON,1791,2,CONNER,FINLEY,CHARLES,LINUS,1738,9,1,NA,NA,6.59213350000209,1.00212210000609,1,0,2,0.568505999981426,2
12074,16,2,1,11,10,0,5,EMERSON,16,15,REGAN,BRADEN,KESTER,RONAN,16,105,1,NA,NA,3.2264069999801,0.490442499984056,0,1,3,1.55908320000162,3
12075,16,2,1,11,11,0,3,FINLEY,22,3,RUFUS,REGAN,ROGER,TIAGO,22,40,0,1,0,7.11814539998886,0.603993600001559,3,0,3,0.443682099983562,3
12076,16,2,1,11,12,0,1,BRADEN,32,4,EMERSON,RUFUS,BRADY,RONNIE,32,66,1,NA,NA,5.48068710000371,0.0343988999957219,0,0,3,0.774693599989405,3
12077,16,2,1,11,13,0,7,RUFUS,31,10,BRADEN,LAMAR,TARAN,ANDREW,31,2676,1,NA,NA,3.44931269998779,0.816128100006608,2,0,4,0.736258000019006,4
12078,16,2,1,11,14,0,5,LAMAR,28,5,CAMERON,RAPHAEL,TIAGO,NICKY,40,27,1,NA,NA,5.98286459999508,0.0435132999846246,0,0,2,1.26212359999772,2
12079,16,2,1,11,15,0,8,CORINNE,49,13,MARTHA,ANITA,JUSTINE,OLIVIA,49,2456,1,NA,NA,6.18914649999351,1.62862219999079,2,0,3,1.01037199998973,3
12080,16,2,1,11,16,0,6,MARTHA,198,11,RHIAN,FREYA,JOSIE,JANET,197,19,1,NA,NA,2.25560189998941,0.29822170000989,1,0,4,0.565311200014548,4
12081,16,2,1,12,1,0,8,MELANIE,166,2,SYEDA,JENNY,SAFFRON,JASMINE,166,1145,1,NA,NA,2.13188319999608,0.193218000000343,0,1,3,0.567874500004109,3
12082,16,2,1,12,2,0,6,DAVINA,41,11,MELANIE,SALLY,MARNIE,SHANICE,41,200,0,1,0,4.47950970000238,1.08175189999747,3,0,2,0.576594600017415,2
12083,16,2,1,12,3,0,5,SEAMUS,30,6,USMAN,CAINE,OMARI,"NATHAN",30,2744,1,NA,NA,7.16978239998571,1.73994969998603,1,0,2,0.999091499979841,2
12084,16,2,1,12,4,0,3,ANTHONY,1045,9,CAINE,MAURICE,PATRICK,ISMAIL,1039,75,1,NA,NA,4.54505109999445,2.06722919997992,5,1,3,0.843398199998774,3
12085,16,2,1,12,5,0,5,ROBIN,161,3,KEEGAN,JONAH,MAXWELL,HARRY,160,4434,1,NA,NA,5.80470959999366,0.446713400015142,2,0,3,0.752234700019471,3
12086,16,2,1,12,6,0,6,SYEDA,89,10,JENNY,ABIGAIL,ANGELA,"NANCY",87,156,1,NA,NA,2.69318129998283,0.507222499989439,2,0,4,0.6272636000067,4
12087,16,2,1,12,7,0,7,KEEGAN,46,1,ANTHONY,USMAN,BARRY,IDRIS,45,32,1,NA,NA,4.02739059997839,0.772377799992682,1,0,2,0.939471799996682,2
12088,16,2,1,12,8,0,5,MAURICE,18,7,ROBIN,KEEGAN,MCAULEY,DEVANTE,18,29,1,NA,NA,4.20992659998592,0.893894799984992,4,0,4,0.714680400007637,4
12089,16,2,1,12,9,0,4,DEVON,106,15,DAVINA,MEERA,ZAHRA,SONIA,106,125,0,0,1,6.8504487000173,0.650714999996126,3,0,2,1.27524840002297,2
12090,16,2,1,12,10,0,1,CAINE,51,4,JONAH,SEAMUS,DEXTER,RISHI,51,34,1,NA,NA,3.95607330001076,1.33633960000589,2,0,4,0.643265099992277,4
12091,16,2,1,12,11,0,3,USMAN,106,8,SEAMUS,ROBIN,RONAN,BRIAN,105,113,0,1,0,7.97132399998372,0.0577024999947753,0,0,2,0.604025199980242,2
12092,16,2,1,12,12,0,4,MEERA,41,12,DEVON,SYEDA,ROWENA,KIRAN,41,130,0,0,1,3.4987206000078,1.06138319999445,2,0,1,0.603591899998719,1
12093,16,2,1,12,13,0,2,SALLY,309,14,ABIGAIL,DEVON,HELENA,CHLOE,308,6824,0,1,0,4.79879869997967,0.366908500000136,0,1,2,0.715882899996359,2
12094,16,2,1,12,14,0,5,JONAH,78,5,MAURICE,ANTHONY,RAYMOND,DEREK,78,40,1,NA,NA,3.82403860002523,0.706626700004563,1,0,3,0.890778699977091,3
12095,16,2,1,12,15,0,4,JENNY,147,13,SALLY,MELANIE,BECKY,LUCINDA,146,132,0,1,0,5.47348139999667,0.239520700008143,0,1,4,0.630872300011106,4
12096,16,2,1,12,16,0,2,ABIGAIL,2595,16,MEERA,DAVINA,ELEANOR,SHIVANI,2555,83,0,1,0,6.22996360002435,1.32663950001006,3,0,1,0.0412725000060163,1
12097,16,2,2,12,1,0,4,JENNY,147,9,SYEDA,DEVON,BECKY,LUCINDA,146,132,1,NA,NA,4.44003440000233,1.24096959998133,2,0,NA,NA,4
12098,16,2,2,12,2,0,2,ABIGAIL,2595,13,JENNY,SALLY,ELEANOR,SHIVANI,2555,83,NA,NA,NA,NA,NA,8,4,NA,NA,1
12099,16,2,2,12,3,0,7,KEEGAN,46,14,MAURICE,SEAMUS,BARRY,IDRIS,45,32,0,0,1,6.62793539999984,3.48160209998605,4,3,NA,NA,2
12100,16,2,2,12,4,0,3,ANTHONY,1045,1,USMAN,MAURICE,PATRICK,ISMAIL,1039,75,1,NA,NA,3.38450779998675,0.436191500019049,0,1,NA,NA,3
12101,16,2,2,12,5,0,5,JONAH,78,5,KEEGAN,CAINE,RAYMOND,DEREK,78,40,1,NA,NA,4.17440970000462,0.543783000000985,2,0,NA,NA,3
12102,16,2,2,12,6,0,5,ROBIN,161,6,ANTHONY,USMAN,MAXWELL,HARRY,160,4434,1,NA,NA,3.81539130001329,0.0268826000101399,0,0,NA,NA,3
12103,16,2,2,12,7,0,4,DEVON,106,10,ABIGAIL,MEERA,ZAHRA,SONIA,106,125,0,1,0,5.06623259998742,1.0186763999809,3,0,NA,NA,2
12104,16,2,2,12,8,0,4,MEERA,41,3,DAVINA,MELANIE,ROWENA,KIRAN,41,130,0,0,1,5.0255812999967,0.197371999995084,1,0,NA,NA,1
12105,16,2,2,12,9,0,2,SALLY,309,2,MELANIE,ABIGAIL,HELENA,CHLOE,308,6824,0,1,0,4.96059919998515,1.65910280001117,3,5,NA,NA,2
12106,16,2,2,12,10,0,6,SYEDA,89,8,MEERA,DAVINA,ANGELA,"NANCY",87,156,1,NA,NA,4.95970060001127,0.564740000001621,2,0,NA,NA,4
12107,16,2,2,12,11,0,8,MELANIE,166,15,SALLY,SYEDA,SAFFRON,JASMINE,166,1145,1,NA,NA,4.46668829998816,0.754057299986016,3,0,NA,NA,3
12108,16,2,2,12,12,0,5,MAURICE,18,16,SEAMUS,KEEGAN,MCAULEY,DEVANTE,18,29,0,1,0,4.45833749999292,2.59222259998205,4,2,NA,NA,4
12109,16,2,2,12,13,0,6,DAVINA,41,11,DEVON,JENNY,MARNIE,SHANICE,41,200,0,0,1,6.79947269998956,1.37819240000681,1,0,NA,NA,2
12110,16,2,2,12,14,0,3,USMAN,106,7,JONAH,ROBIN,RONAN,BRIAN,105,113,0,0,1,7.2706818000006,0.471112200000789,2,0,NA,NA,2
12111,16,2,2,12,15,0,1,CAINE,51,4,ROBIN,JONAH,DEXTER,RISHI,51,34,1,NA,NA,3.65788060001796,0.646666999993613,3,0,NA,NA,4
12112,16,2,2,12,16,0,5,SEAMUS,30,12,CAINE,ANTHONY,OMARI,"NATHAN",30,2744,1,NA,NA,5.01190849998966,2.49998380002216,3,0,NA,NA,2
12113,16,2,2,2,1,0,6,INDIA,245,15,AMARA,BIANCA,BILLIE,LEANNE,242,616,1,NA,NA,1.61280419997638,0.263567099987995,1,0,NA,NA,4
12114,16,2,2,2,2,0,3,GRANT,307,9,ALFRED,GEORGE,OSCAR,FERGUS,307,120,1,NA,NA,4.78356010001153,2.01943529999699,2,0,NA,NA,3
12115,16,2,2,2,3,0,7,ELIJAH,78,13,GRANT,ROBBIE,FINLAY,ASTON,78,51,NA,NA,NA,NA,NA,2,1,NA,NA,4
12116,16,2,2,2,4,0,1,ROBBIE,302,6,BARNABY,KALLUM,LLOYD,SILAS,299,19,1,NA,NA,5.87210279999999,3.69748699999764,4,5,NA,NA,4
12117,16,2,2,2,5,0,2,ESTELLE,36,1,BIANCA,KHADIJA,PETRA,DEBORAH,35,118,0,0,1,5.93909479997819,0.238491699972656,0,1,NA,NA,2
12118,16,2,2,2,6,0,4,ERICA,78,2,PAULA,INDIA,TESSA,KATRINA,78,251,0,1,0,2.48896620000596,0.0371461999893654,0,0,NA,NA,1
12119,16,2,2,2,7,0,8,AMARA,36,11,ESTELLE,ERICA,DIANA,ALISHA,36,363,1,NA,NA,4.75070790000609,1.62861169999815,3,0,NA,NA,4
12120,16,2,2,2,8,0,3,BARNABY,113,16,ELIJAH,ALFRED,BRIAN,SPENCER,113,124,1,NA,NA,2.5215720999985902,0.498651200003223,2,0,NA,NA,4
12121,16,2,2,2,9,0,8,POLLY,212,14,INDIA,PAULA,KEELEY,ELIZA,209,147,1,NA,NA,3.52059790000203,0.629620399995474,2,0,NA,NA,4
12122,16,2,2,2,10,0,7,ALFRED,142,7,GEORGE,DUNCAN,DOUGLAS,ALESSIO,142,12,1,NA,NA,2.48625420001918,0.459976499987533,2,0,NA,NA,4
12123,16,2,2,2,11,0,5,DUNCAN,139,12,ROBBIE,ELIJAH,JAMAL,JERRY,139,24,1,NA,NA,4.25509120000061,1.08820560001186,2,0,NA,NA,4
12124,16,2,2,2,12,0,1,KALLUM,113,8,DUNCAN,BARNABY,DARYL,MELVIN,111,10,0,1,0,6.66095029999269,2.30806029998348,2,4,NA,NA,4
12125,16,2,2,2,13,0,8,KHADIJA,46,10,ERICA,POLLY,SANAH,ROWENA,46,41,1,NA,NA,3.2658558000112,0.217151599994395,1,0,NA,NA,4
12126,16,2,2,2,14,0,8,PAULA,45,4,KHADIJA,ESTELLE,SCARLET,CHANTE,45,40,1,NA,NA,3.52530629999819,0.0335461999929976,0,0,NA,NA,4
12127,16,2,2,2,15,0,4,BIANCA,62,5,POLLY,AMARA,CAMILLA,DAISY,62,828,1,NA,NA,1.34017150002182,0.0341317999991588,0,0,NA,NA,4
12128,16,2,2,2,16,0,3,GEORGE,4287,3,KALLUM,GRANT,CALLUM,FRASER,4281,278,0,0,1,7.7603448999871,2.97022439999273,3,5,NA,NA,3
12129,16,2,2,6,1,0,8,TIFFANY,346,4,CODIE,KEZIA,MAISIE,MOLLY,335,2026,0,0,1,4.01128510001581,0.67813240000396,2,0,NA,NA,2
12130,16,2,2,6,2,0,7,DWAYNE,29,2,GREGORY,EUGENE,GARRY,CARTER,29,20,1,NA,NA,6.06934670000919,2.57229549999465,0,1,NA,NA,3
12131,16,2,2,6,3,0,1,CONNOR,5009,11,KEITH,GREGORY,HARRY,LUIGI,4434,9,NA,NA,NA,NA,NA,3,5,NA,NA,1
12132,16,2,2,6,4,0,4,SHELBY,201,14,HOLLY,CODIE,EBONY,CLAUDIA,200,290,1,NA,NA,3.2778035000083,0.845638900005724,3,0,NA,NA,4
12133,16,2,2,6,5,0,6,DAYNA,91,15,KEZIA,TIFFANY,LOWRI,STEVIE,91,86,1,NA,NA,4.44693259999622,0.55431690000114,2,0,NA,NA,3
12134,16,2,2,6,6,0,8,HOLLY,2498,10,TIFFANY,SALMA,OLIVIA,BRIANNA,2456,31,1,NA,NA,4.31637349998346,1.03034580001258,2,0,NA,NA,1
12135,16,2,2,6,7,0,7,GREGORY,339,8,DWAYNE,KEITH,MASON,MARVIN,320,17,0,1,0,4.9309162000136,1.00152460002573,3,0,NA,NA,4
12136,16,2,2,6,8,0,2,KEZIA,42,6,TASMIN,SHELBY,SHANA,JOSIE,42,197,0,1,0,2.97732370000449,0.229666900006123,0,1,NA,NA,1
12137,16,2,2,6,9,0,1,KEITH,57,1,JORGE,DWAYNE,MONTEL,GRAHAM,57,70,NA,NA,NA,NA,NA,5,3,NA,NA,3
12138,16,2,2,6,10,0,6,TASMIN,57,3,SALMA,DAYNA,ALEXIS,COLLEEN,56,30,0,1,0,4.3900871000078,0.0263291999872308,0,0,NA,NA,1
12139,16,2,2,6,11,0,7,JORGE,31,9,"NABIL",CONNOR,KAYNE,HARLEY,31,186,1,NA,NA,2.458213099977,0.0340851999935694,0,0,NA,NA,4
